miscarriage	N	fehlgeburt, abort, abgang, fehlleitung
wastefulness	N	unwirtschaftlichkeit, aufwendigkeit, hang zur verschwendung, verschwendung
detoxification	N	entgiftung
catastrophe	N	katastrophe, schicksalsschlag
hundredweight	N	zentner
overcall	V	überbieten
overcall	N	gebot: höheres gebot
kudos	N	anerkennung, ehre, ansehen, prestige
envoy	N	bote, gesandte, abgesandte, resident
foolishness	N	dummheit, torheit, albernheit, unsinnigkeit, unverstand, leichtsinn, leichtsinnigkeit
nerve-racking	A	nervenaufreibend
far-off	A	entlegen, fern, weit entfernt
loincloth	N	schurz
ignominious	A	schmachvoll, entwürdigend, schmählich, schändlich, unehrenhaft
regimentation	N	reglementierung
discontinuous	A	kontinuierlich: nicht kontinuierlich
spooky	A	gespenstig, gruselig, unheimlich, sonderbar
angrily	ADV	wütend
nauseate	V	übelkeit verursachen, übelkeit erregen, anekeln, ekeln, anwidern
slating	N	verriss, dachdecken
incontinent	A	inkontinent, zügellos, unaufhörlich, hemmungslos
craving	N	verlangen, gelüste, gier
schoolfriend	N	schulkamerad, mitschüler
hole-and-corner	A	obskur, zwielichtig
kinematics	N	kinematik
beeswax	N	bienenwachs
blueberry	N	blaubeere, heidelbeere
bilge	N	bilge, leckwasser, kimm, quatsch
curvature	N	krümmung, verkrümmung, wölbung
pierced	A	durchgestochen
faker	N	schwindler
scribble	V	kritzeln, hinkritzeln, krakeln, schreiben
scribble	N	gekritzel, geschmiere, krakel, schmiererei, kritzelei, krakelei
overrun	A	überlaufen
overrun	V	überwuchern, überschwemmen, überrennen, herfallen über, einfallen in, hinauslaufen über, überfahren, hinausfahren über, überlaufen, hinausrollen, überrollen, überziehen, überschreiten, überfluten
bartender	N	barkellner, barmann
geographer	N	geograph, geographin
foxhole	N	schützenloch
infirmary	N	krankenhaus, krankenstation, krankenzimmer
eclipse	V	verfinstern, verdunkeln, schatten: in den schatten stellen, bedecken
eclipse	N	eklipse, finsternis, verfinsterung, verblassen, niedergang, bedeckung
worm	V	zwängen
worm	N	wurm, holzwurm, schnecke, schneckengewinde
worn	A	abgetragen, schadhaft, verschlissen, zerlesen, abgetreten, abgefahren, abgenutzt, abgenützt, müde, abgegriffen
mammalian	A	säugetier-, säugetier: der säugetier
mammalian	N	säugetier
wort	N	würze
blooming	A	verflixt, verflucht, blühend, aufblühend
blooming	ADV	verflixt
crackers	A	übergeschnappt
versify	V	verse schreiben, reimen, dichten
pleonastic	A	pleonastisch
radiance	N	leuchten, strahlen, glanz
federate	V	verbünden: sich verbünden, vereinigen, föderiren, bund: zu einem bund zusammenschließen, bund: zu einem bund vereinigen
jigsaw	N	tischlerbandsäge, puzzle, puzzlespiel, zusammensetzspiel
india	N	indien
fanciful	A	phantastisch, abstrus, phantasiereich, reich verziert, schwärmerisch
betide	V	geschehen
present-day	A	gegenwärtig, heutig, modern
radiancy	N	leuchten, strahlen, glanz
pertly	ADV	keck, kess, schnippisch, witzig, vorwitzig
toehold	N	halt für die zehen
disappoint	V	enttäuschen
countersink	V	versenken
countersink	N	spitzsenker, versenker
lam	V	vermöbeln
nipper	N	schere, zange, steppke, kleine
lag	V	langsam vergehen, dahinkriechen, zurückbleiben, umwickeln, isolieren
lag	N	zeitabstand, zeitdifferenz, verzögerung, knacki: ehemaliger knacki, knacki
lab	N	labor
lax	A	lax, lasch, lose, nachlässig, locker, schlaff
lay	A	laienhaft, laien-
lay	N	ballade, lied, lage
lav	N	klo
lap	V	überlappen, überlappen: sich überlappen, überrunden, auflecken, lecken, schlecken, schlappen, plätschern, klatschen
lap	N	schoß, überlappung, runde, rundenzeit, etappe, strecke, abschnitt, schlecken, lecken, klatschen, schlagen, plätschern
headdress	N	kopfschmuck
specialization	N	spezialisierung
berber	A	berberisch
berber	N	berber, berberfrau, berbersprache
foolhardy	A	tollkühn, verwegen, waghalsig
coursing	N	hetzjagd, hatz, hetz
wriggling	N	gezappel, gewühl
boatswain	N	bootsmann
muffin	N	milchbrötchen
proportionate	A	proportional, proportioniert, anteilmäßig, angemessen, verhältnismäßig, entsprechend
wrathful	A	grimmig, ingrimmig
natter	V	schwätzen, schwatzen, schnattern, quatschen, quasseln, klönen
natter	N	schwatz
misconduct	V	verwalten: schlecht verwalten
misconduct	N	benehmen: schlechtes benehmen, amtsvergehen, berufsvergehen, verfehlung im amt, fehltritt, verwaltung: schlechte verwaltung
hemp	N	hanf, hanffaser
adolescence	N	adoleszenz, pubertät, jugend
carousal	N	zecherei, zechgelage
sheaf	N	garbe, bündel
tinkle	V	klingen, klingeln, klirren, bimmeln, klimpern
tinkle	N	klingen, bimmeln
strafe	V	beschießen, bombardieren
clanger	N	entgleisung, ausrutscher
shear	V	scheren, abscheren
shear	N	schub
eventually	ADV	endlich, schließlich, letztendlich
chatelaine	N	schlossverwalterin, schlossherrin
repulsive	A	abstoßend, abscheulich, widerwärtig, abschreckend, widerlich
shameful	A	schändlich, schmählich, beschämend, blamabel, unwürdig
shameful	ADV	schandbar
overprint	V	überdrucken, überkopieren, auflage: in zu großer auflage drucken
overprint	N	überdruck, aufdruck
god-fearing	A	fromm
declutch	V	auskuppeln
tuxedo	N	smoking
straining	N	verzerrung, trübung
alternately	A	abwechselnd
alternately	ADV	abwechselnd
sybarite	N	genussmensch
misbehave	V	benehmen: sich schlecht benehmen, unanständig: sich unanständig benehmen, ungebührlich: sich ungebührlich betragen, ausarten, ungezogen sein, entgleisen
embankment	N	böschung, uferböschung, bahndamm, damm, deich, wall
observance	N	befolgung, beachtung, beachten, einhalten, einhaltung, kirchenfest, ordensregel, regel, observanz, heiligung
horniness	N	geilheit
braiding	N	vorstoß
prawn	N	garnele, krabbe
leghorn	N	livorno
recognizable	A	erkennbar, kenntlich
caveman	N	höhlenmensch, urmensch
diesel	A	diesel-
diesel	N	diesel, dieseltriebwagen
fellowship	N	kameradschaft, gesellschaft, gemeinschaft, geselligkeit, gilde, forschungsstipendium
unkempt	A	ungekämmt, struppig, ungepflegt, vernachlässigt, verwildert, verwahrlost, unordentlich
commercially	ADV	gesellschaftlich, kommerziell
unconvinced	A	überzeugt: nicht überzeugt, wenig überzeugt
fervid	A	brennend
amazement	N	verblüffung, verwunderung, erstaunen, staunen
rarity	N	rarität, seltenheit
undaunted	A	entmutigt: nicht entmutigt, unverzagt, unerschrocken, furchtlos, unerschütterlich, unverdrossen
louse	N	laus, dreckskerl, kerl: fieser kerl
dispersal	N	auflockerung, auflösung, streuung, zerstreuung
episcopate	N	bischofsamt
lousy	A	lausig, verlaust, miserabel, saumäßig, beschissen, hundeelend, mies, bekloppt, beknackt, ätzend
disuse	V	ausrangieren
disuse	N	nichtgebrauch
recondition	V	aufarbeiten
guesswork	N	vermutung
condensate	N	kondensat
entourage	N	gefolge, geleit, gefolgschaft, begleitung
miscalculation	N	rechenfehler, fehlkalkulation, fehleinschätzung
holography	N	holografie
comic	A	komisch, drollig, ulkig, lächerlich, possierlich, putzig, skurril
comic	N	komik, komiker, witzbold, heft
tangle	V	verwirren, verfitzen, durcheinanderbringen, verwickeln, verwickeln: sich verwickeln
tangle	N	gewirr, wirrwarr, durcheinander, verschlingung, ärger, schwierigkeit
provokingly	ADV	provozierend
percussion	N	perkussion, schlagzeug
vibrate	V	zittern, beben, vibrieren, schwingen
immodest	A	unbescheiden, unanständig
rates	N	gemeindesteuern, kommunalsteuern
sketchily	ADV	flüchtig, oberflächlich
purposefully	ADV	absichtlich, zielsicher, gezielt, entschlossen
flamethrower	N	flammenwerfer
kiwi	N	kiwi, schnepfenstrauß
cautery	N	ausbrennen
fanatical	A	fanatisch
built-in	A	eingebaut
rebuff	V	abfuhr erteilen
rebuff	N	abfuhr, abweisung: schroffe abweisung, korb, abfertigung
self-governing	A	selbstverwaltend, selbstverwaltet
mercy	N	erbarmen, gnade, barmherzigkeit, schonung, segen, glück
holdall	N	reisetasche
unexplainable	A	unerklärlich
hike	V	wandern, ausflüge machen
hike	N	wanderung, ausflug, tour, marsch
forensic	A	gerichtlich
medley	N	gemisch, potpourri, collage
iota	N	jota
unmistakably	ADV	zweifelsohne, unverkennbar
rebroadcast	V	wiederholen, senden: noch einmal senden
rebroadcast	N	wiederholung, wiederholungssendung
iron	A	eisern, stählern, streng, unbarmherzig
iron	N	eisen, bügeleisen, plätteisen
reintegrate	V	wiedereingliedern
d-day	N	tag: der tag x
self-confident	A	selbstbewusst, selbstsicher
rewrite	V	umschreiben, umarbeiten, überarbeiten
unchaste	A	unzüchtig, unkeusch, unrein, untugendhaft
pessimism	N	pessimismus, schwarzseherei
vastness	N	ausmaß: riesiges ausmaß, größe: riesige größe, ausmaß: ungeheures ausmaß, weite: riesige weite, höhe: ungeheure höhe, ausmaß, größe, umfang: gewaltiger umfang
pessimist	N	pessimist, schwarzseher
lull	V	beruhigen, einlullen, zerstreuen, beseitigen, lullen
lull	N	pause, flaute, stockung
ponder	V	nachdenken, nachsinnen, sinnen, überlegen, reflektieren, erwägen, nachgrübeln, wägen, brüten
erectness	N	geradheit, steifheit, straffheit
annexe	V	annektieren, anhängen, angliedern, einverleiben, zuschlagen
annexe	N	antrag, anbau, nebengebäude
quizzically	ADV	fragend, zweifelnd
elation	N	begeisterung, beschwingtheit, erregung: freudige erregung
chiropodist	N	fußpflegerin, pediküre, fußpfleger
isotonic	A	isotonisch
circlet	N	reif
affiance	V	verloben
catechumen	N	katechist, neuling
ironmongery	N	eisenwaren
proverb	N	sprichwort
bootlicking	A	kriecherisch
bootlicking	N	speichelleckerei
peevish	A	gereizt, reizbar, mürrisch, brummig, übelgelaunt
fitter	N	schneider, monteur, schlosser
opalescent	A	schimmernd, opaleszierend
lacuna	N	lakune
plaintive	A	klagend, wehleidig, schwermütig, elegisch, leidend
thresh	V	dreschen
oppress	V	unterdrücken, bedrücken, pressen, knechten, beklemmen, drangsalieren, lasten, niederhalten
fitted	A	tailliert, geeignet
decidedly	ADV	entschieden, fraglos, zweifellos
eurasia	N	eurasien
precarious	A	unsicher, fragwürdig, prekär, riskant, brenzlig
knightly	A	ritterlich
chandelier	N	armleuchter, kronleuchter, leuchter, lüster
nephew	N	neffe
toast	V	toasten, rösten, braten, wärmen
toast	N	toast, trinkspruch, prosit
blighter	N	bengel: ungezogener bengel, luder
countersignature	N	gegenzeichnung
yen	N	yen, lust
geologist	N	geologe, geologin
screening	N	abschirmung, vernebelung, durchleuchtung, überprüfung, übertragung, vorführung
wizened	A	verhutzelt, hutzelig, runzlig, verschrumpelt, zerknautscht
agape	A	mund: mit offenem mund
ardor	N	leidenschaft, begeisterung, eifer, heftigkeit, feuer, glut, inbrunst
goalie	N	goalmann, tormann
preferred	A	bevorzugt, bevorrechtigt
conservator	N	konservator
rebirth	N	wiedergeburt, wiederaufflackern, renaissance
suffrage	N	wahlrecht, stimmrecht, stimme
humanism	N	humanismus
serviette	N	serviette
steed	N	ross
stead	N	statt
humanist	A	humanistisch
humanist	N	humanist
analytical	A	analytisch
inartistic	A	unkünstlerisch, kunstlos
steak	N	beefsteak, steak
disincline	V	abgeneigt machen
ghoul	N	ghul, mensch mit schaurigen gelüsten
erroneous	A	falsch, fälschlich, irrtümlich, versehentlich, abwegig
prosaic	A	prosaisch, nüchtern, alltäglich
truancy	N	schwänzerei, schwänzen, fernbleiben: unentschuldigtes fernbleiben
goulash	N	gulasch
palaeolithic	A	paläolithisch, altsteinzeitlich
palaeolithic	N	steinzeit
pedicure	N	pediküre
bier	N	bahre, totenbahre
overgrown	A	überwachsen, überwuchert, verwachsen, bewachsen, verwildert
psalm	N	psalm
breakaway	N	abfall, loslösung, ausbruch, durchbruch, fehlstart
mincing	A	zimperlich
confessedly	ADV	zugegebenermaßen
termite	N	termite
communicable	A	mitteilbar, übertragbar, vermittelbar
emulsify	V	emulgieren, emulsion: zu einer emulsion verbinden
unfold	V	auseinanderfalten, entfalten, abrollen, ausbreiten, lösen, aufklappen, auseinanderklappen, entwickeln, darlegen, enthüllen, eröffnen, abwickeln: sich abwickeln, herausstellen: sich herausstellen, öffnen: sich öffnen, entwickeln: sich entwickeln, entfalten: sich entfalten, ausbreiten: sich ausbreiten
disservice	N	bärendienst, dienst: schlechter dienst
zoroastrian	A	zoroastrisch
ill	A	krank, schlecht, schlimm, übel
ill	ADV	schlecht
matrimony	N	ehestand
ilk	N	art, sorte, typ
misunderstand	V	verstehen: falsch verstehen, missverstehen
highwayman	N	räuber, wegelagerer, strauchdieb
peacefully	ADV	friedlich, kampflos
vengeful	A	rachsüchtig
slagheap	N	halde
widen	V	verbreitern, erweitern, verdicken, ausweiten, weiten, breit: breiter werden, ausweiten: sich ausweiten, erweitern: sich erweitern, weiten: sich weiten
spear	V	aufspießen, durchbohren, stechen
spear	N	spieß, speer, lanze, lanzettenblatt, halm, keim
lawrencium	N	lawrencium
transfigure	V	verklären, verwandeln
wraith	N	geist, gespenst
poppycock	N	quatsch, schnickschnack
trickery	N	betrügerei, gaukelei, gaunerei
mobilization	N	mobilmachung, mobilisierung
observing	N	wahrnehmung
backwash	N	rückströmung, nachwirkung
glace	A	glasiert, kandiert, zuckerguss: mit zuckerguss
scarecrow	N	vogelscheuche, strohmann, strohpuppe
thrice	ADV	dreimal
leech	N	blutegel, egel, blutsauger
relaxing	A	entspannend, erholsam
fetishism	N	fetischismus
inconsolable	A	trostlos, untröstlich
fetishist	N	fetischist
millionth	A	millionste
millionth	N	millionstel
salon	N	salon
fuzz	N	flaum, gemüse, wuschelkopf, unschärfen, bulle, polyp
hoist	V	hochheben, hieven, aufziehen, hochziehen, hissen, holen
hoist	N	hebezeug, hebevorrichtung, hebewerk, lastenaufzug, aufzug, flaschenzug, lift, winde, kran
inhibit	V	hemmen, sperren, hindern, beengen
ageism	N	benachteiligung, altersdiskriminierung
thenceforth	ADV	von da an, zeit: von der zeit an
pungent	A	scharf, stechend, beißend, ätzend, bitter, durchdringend, streng, sarkastisch, penetrant
tininess	N	winzigkeit
rationally	ADV	rational, vernünftig
half-breed	N	mischling
rightness	N	richtigkeit, rechtmäßigkeit, genauigkeit
stink	V	stinken, miefen, sauschlecht sein, miserabel sein
stink	N	gestank, geruch, ruch, knatsch, stunk
musquash	N	bisam
crowning	A	krönend
crowning	N	krönung
sticker	N	aufkleber, etikett
sting	V	stechen, beißen, brennen, schmerzen
sting	N	stachel, brennfaden, stich, brennen, schmerz, schärfe
straits	N	meerenge, sund, nöte, schwierigkeiten
brake	V	bremsen
brake	N	bremse, unterholz, adlerfarn, kombiwagen
ornithological	A	ornithologisch, vogelkundlich
exile	V	verbannen, exil: ins exil schicken
exile	N	verbannte, vertriebene, exil, verbannung
undulatory	A	wellenförmig
stint	V	sparen, kargen, knausern
stint	N	arbeit, aufgabe, anteil, teil
reuse	V	wiederverwenden
reuse	N	wiederverwendung
wooing	N	brautwerbung
descent	N	talfahrt, abhang, abstieg, niedergang, sinkflug, abstammung, geburt, nachkommenschaft, geblüt, abfahrt
indigence	N	bedürftigkeit, armut
involuntary	A	unbeabsichtigt, unabsichtlich, unwillkürlich, ungewollt, unbewusst
grapple	V	kämpfen, ringen, festhaken
descend	V	niedergehen, senken, herunterkommen, absteigen, hinabschreiten, abstammen, übergehen, fallen, sinken, landen, herfallen, senken: sich senken, vererben: sich vererben
decibel	N	dezibel
perimeter	N	umfang, umkreis, perimeter, umgrenzung, peripherie
independent	A	unabhängig, selbständig, selbsttätig, frei, ungebunden, eigen, privat, parteilos
juniper	N	wacholder
nib	N	feder, schreibfeder, federspitze
swell	A	fein, vornehm, knorke, pfundig, prima
swell	N	wogen, woge, seegang, herr: feiner herr, frau: feine frau, tier: hohes tier, größe, crescendo
nix	N	nixe, nichts
descry	V	gewahren, erblicken
patagonia	N	patagonien
nip	V	zwicken, kneifen, nippen, springen, drücken, beschädigen
nip	N	schlückchen, biss, kniff, japse, japs
nit	N	nisse, schwachkopf, dummkopf, blödmann
gunboat	N	kanonenboot
jangle	V	klimpern, klirren, schrill klingeln
wispy	A	fein, zerbrechlich
piazza	N	piazza, platz, marktplatz, veranda
figural	A	figural-
mammy	N	mami, schwarze kinderfrau, negermami
drip	V	abtropfen, tropfen, tröpfeln, sickern, triefen
drip	N	träne, tropfen, tropf, idiot, nuss
ragged	A	lumpig, abgerissen, zerlumpt, zottig, strähnig, zerklüftet, zerfetzt, schartig, ausgefranst, stümperhaft
sapper	N	pionier, sappeur
mamma	N	mutter, mutti, mama
impertinent	A	unverschämt, vorlaut, frech, ungehörig, impertinent
bolus	N	große pille [med.]
axiom	N	grundsatz, axiom
mingle	V	vermischen: sich vermischen, vermischen: sich untereinander vermischen, mischen, vermischen, mengen: sich mengen
dignify	V	ehren
supervisory	A	aufsichts-
goggles	N	brille
upturned	A	umgedreht, oben: nach oben gewandt, oben: nach oben gebogen
thyroid	N	schilddrüse
huckleberry	N	amerikanische heidelbeere
interweave	V	verweben, verflechten, miteinander verflechten, verschlingen, ineinanderschlingen, verflechten: sich verflechten, ineinanderrschlingen: sich ineinanderrschlingen
photographer	N	fotograf
thyrsus	N	kerze
maya	N	maya, mayasprache
fusion	N	verschmelzung, fusion, durchdringung, vereinigung
picasso	N	picasso
reusable	A	wiederverwendbar, wiederverwertbar
seductive	A	verführerisch, verlockend
flavoring	N	aroma, essenz, geschmack
bucolic	A	bukolisch
quadriplegia	N	tetraplegie
quadriplegic	A	tetraplegisch
quadriplegic	N	tetraplegiker
fearfully	ADV	furchtbar, schrecklich, ängstlich, bang
invaluable	A	unbezahlbar, unschätzbar
snub	A	stumpf
snub	N	brüskierung, herabsetzung, abfuhr, abfertigung
neve	N	firn
rile	V	ärgern, reizen, giften
psittacosis	N	papageienkrankheit, psittakose
rill	N	bächlein
plowman	N	pflüger
orchid	N	orchidee
cede	V	abtreten, zedieren
humor	N	humor, laune, stimmung, körpersaft
stylization	N	stilisierung
muscadelle	N	muskateller
unavoidably	ADV	notgedrungen
columbus	N	kolumbus
repository	N	lager, magazin, quelle, fundgrube, hüter
antepenult	N	silbe: drittletzte silbe
marketing	N	marketing, absatzpolitik, vertrieb
propertied	A	begütert
conformation	N	anpassung
irritatingly	ADV	ärgerlich
binomial	A	binomial-
binomial	N	binom
foreskin	N	vorhaut
chitterlings	N	gekröse
hostilities	N	feindseligkeiten
banker	N	bankier, bankkaufmann, banker, bankfachmann, bankhalter
horizon	N	horizont, gesichtskreis
croak	V	abkratzen, kaputtgehen, krächzen, krepieren, quaken, schnarren
croak	N	krächzen, quaken
treble	A	dreifach, dreistellig
treble	N	sopranstimme, diskant, sopran, sopranist, höhe, stäbchen
indecency	N	unanständigkeit, schamlosigkeit, unsittlichkeit, unzüchtigkeit, anrüchigkeit, anstößigkeit, verhalten: unsittliches verhalten
loin	N	lende
yes-man	N	jasager
ruddiness	N	röte
compression	N	kompression, verdichtung
clear-sighted	A	scharfsichtig
derision	N	verspottung, hohn, spott, gespött
quirky	ADV	schrullig
lovesick	A	liebeskrank
lowest	A	tiefste, unterste
strapping	A	stramm, drall, stattlich
maxim	N	maxime, devise, spruch, grundsatz
peninsula	N	halbinsel
carotene	N	carotin, karotin
astonished	A	erstaunt
polysemous	A	polysem
rejuvenation	N	verjüngung
perpetuity	N	dauer: unbegrenzte dauer
jupiter	N	jupiter
seaworthy	A	seetüchtig, seemäßig
conserves	N	eingemachte
scandalous	A	skandalös, empörend, himmelschreiend, hanebüchen
umpire	V	schiedsrichter sein, schiedsrichter: als schiedsrichter fungieren, schiedsrichter sein bei, schlichten, schiedsrichtern
umpire	N	schiedsrichter, kampfrichter, unparteiische
housewifely	A	hausfraulich
opportunistic	A	opportunistisch
born-again	A	wiedergeboren
howling	ADV	heulend
howling	N	gebrüll, geschrei, geheul, gejaule, gejohle, heulen
apoplectic	A	apoplektisch, schlaganfall: zum schlaganfall neigend, cholerisch
wintry	A	winterlich
ionian	A	ionisch
archive	V	archivieren
irritable	A	gereizt, reizbar
dimly	ADV	schwach, gedämpft, undeutlich
dying	A	sterbend
meanness	N	geiz, kleinlichkeit, knauserigkeit, knickerigkeit, gemeinheit, niedrigkeit, schäbigkeit, armseligkeit, schuftigkeit, bösartigkeit, hässlichkeit, gehässigkeit, hinterhältigkeit, niedertracht
disloyal	A	illoyal, treulos, ungetreu, untreu, abtrünnig
dace	N	weißfisch
falsely	ADV	falsch, unaufrichtig, fälschlicherweise, unrecht: zu unrecht, treulos
holding	N	festhalten, land, gut, gutbesitz, landbesitz, grundbesitz, besitz, vertretung, verwaltung, anteile, aktienbesitz, durchführung, abnahme
kenyan	N	kenianer
shrink	V	eingehen lassen, einlaufen lassen, schrumpfen, kleiner werden, eingehen, einlaufen, zusammenziehen: sich zusammenziehen, zusammenlaufen, schwinden, zusammengehen, abnehmen, zurückgehen
shrink	N	klapsdoktor, seelenarzt, irrenarzt
heyday	N	blütezeit
orate	V	reden halten, rede: eine rede halten
rent-free	A	zinsfrei
convincing	A	schlagend, triftig, überzeugend
convincing	N	überzeugung
scorer	N	torschütze, schütze, torjäger, goalgetter
dissipation	N	verschwendung, ausschweifung, zersplitterung
troupe	N	truppe
toxicological	A	toxikologisch
caraway	N	kümmel
abscissa	N	abszisse
telescopic	A	fernrohr-, teleskopisch
ketch	N	ketsch
ramification	N	verzweigung, verästelung, geäst
functionalism	N	funktionalismus
gonorrhea	N	gonorrhöe, tripper
stethoscope	N	stethoskop, hörrohr
matron	N	oberin, oberschwester, matrone, dame: ältere dame, wirtschafterin, aufseherin
strengthened	A	gestärkt
patina	N	patina, edelrost
switcher	N	rangierlokomotive, rangierer
microwave	N	mikrowelle
recluse	N	einsiedler
superpower	N	supermacht
idealism	N	idealismus
devotee	N	anhänger, verfechter
mallet	N	holzhammer, hammer, krockethammer, schläger, klopfer
jogger	N	jogger, joggerschuh, freizeitstiefel
busboy	N	bedinungshilfe
kidney-shaped	A	nierenförmig
idealist	N	idealist
brown	A	braun, braun gebraten
brown	N	braun
congest	V	verstopfen
conquering	A	siegreich
ultraconservative	A	ultrakonservativ
brownie	N	junge pfadfinderin, schokoladenkuchen, wichtel, wichtelmännchen, heinzelmännchen
seemingly	ADV	scheinbar, anscheinend
unblemished	A	makellos, unbescholten, lupenrein, tadellos
aggressively	ADV	aggressiv
prophylactic	A	prophylaktisch
prophylactic	N	prophylaktikum, schutzmittel
irreducible	A	reduzierbar: nicht reduzierbar
steeply	ADV	steil, jäh, jählings
smooching	N	knutscherei
untruthfulness	N	falschheit, lügenhaftigkeit
steeple	N	kirchturm
sidewalk	N	bürgersteig, gehsteig, gehweg
disqualify	V	ausschließen, disqualifizieren, erklären: für untauglich erklären, aussteuern
perkily	ADV	munter, keck, kess
upper	A	obere, ober-, höher
templet	N	schablone
plummet	V	abstürzen, hinunterstürzen, herunterstürzen, absinken, kippen
plummet	N	senkblei, senklot, lot, senkel, senker
bravo	N	bravoruf
yellowness	N	gelb, färbung: gelbliche färbung, feigheit, schlappheit
rhineland	N	rheinland
prairie	N	prärie, grassteppe
stupefy	V	benommen machen, verblüffen
perplexity	N	verblüffung, verlegenheit, verwirrung, verworrenheit, bestürzung
tempest	N	sturm
sleepwalker	N	schlafwandler, nachtwandler
miniaturize	V	miniaturisieren
avouch	V	behaupten, erklären, bestätigen, bekennen, gestehen, einstehen für
tarantula	N	tarantel
commensurate	A	angemessen, dementsprechend, verhältnismäßig
unbosom	A	enthüllen
unbosom	V	offenbaren
inauguration	N	amtseinführung, einführung, inbetriebnahme, einleitung, einweihung, eröffnung, beginn, weihe
gawk	V	gaffen, glotzen
gawk	N	schlacks
whiteness	N	weißheit, weiße, helligkeit
gawp	V	glotzen, gaffen, glupschen, stielaugen machen
goldfish	N	goldfisch, schleierschwanz
gorge	N	felsschlucht, klamm, schlucht
peeler	N	gendarm, schäler, schälmesser, stripperin
buck	V	bocken, sträuben: sich sträuben
buck	N	bock, rammler, stutzer, geck, dollar, taler, hase, bocken
merriment	N	heiterkeit, fröhlichkeit, gelächter
theorize	V	theoretisieren, theorie: theorien aufstellen
unwedded	A	unverehelicht, unvermählt
disavow	V	ableugnen, verleugnen
petitioner	N	bittsteller, kläger, antragsteller
gryphon	N	greif
seance	N	seance
hebraic	A	hebräisch
patriotic	A	patriotisch, vaterländisch
locomotion	N	fortbewegung
chesterfield	N	chesterfieldsofa
muscovite	N	moskauer, moskowiter
confrontation	N	auseinandersetzung, gegenüberstellung, konfrontation
keenness	N	schärfe, begeisterung, eifrigkeit, eifer, leidenschaft, interesse: starkes interesse, beflissenheit, versessenheit, feinheit
dewy-eyed	A	naiv, vertrauensselig
sebum	N	talg
marked	A	merklich, deutlich, stark, scharf, fühlbar, spürbar, gezeichnet, markiert, gekennzeichnet, ausgesprochen, beachtlich, ausgeprägt, fleckig
sincerely	ADV	aufrichtig, offen, ernsthaft, hochachtungsvoll, inniglich
marker	N	marke, wendemarke, wendepunkt, schild, wegweiser, zeichen, lesezeichen, notierer, korrektor, punktezähler, beschatter, marker, markör, markierstift
stereoscopic	A	stereoskopisch, 3-d-
smuttiness	N	schmutzigkeit, anstößigkeit, unflätigkeit
sighted	A	sehend
menstrual	A	menstrual, menstruation-
club	N	keule, klub, knüppel, prügel, schläger, totschläger, verein
abandonment	N	verlassen, verlassenheit, einstellung, aufgabe, hingabe, verzicht, selbstvergessenheit, hemmungslosigkeit, aussetzung
envelope	N	umschlag, hülle, außenhaut, hautpanzer, kuvert
clue	N	spur, anhalt, anhaltspunkt, hinweis, indiz, stichwort
petard	N	petarde
reunify	V	wiedervereinigen
instructional	A	erzieherisch
bowler	N	glocke, melone, bowler, kegler, werfer
catechism	N	katechismus
catchphrase	N	schlagwort, slogan
lead-colored	A	bleifarben
dissembler	N	gleisner, heuchler
zirconium	N	zirkonium
mousey	A	schüchtern, farblos, unscheinbar, mausgrau
bowleg	N	o-beine, säbelbeine
catechist	N	katechetin, katechet, religionslehrer
stimulating	A	anregend, stimulierend, erquicklich
imitation	A	künstlich, unecht, falsch
imitation	N	imitation, nachahmung, imitierung
metallurgical	A	metallurgisch
grassy	A	grasig, gras-, grasartig, grasbedeckt
daybook	N	journal, tagebuch
abort	V	fehlgeburt: eine fehlgeburt haben, abortieren, fehlgebären, schwangerschaft: die schwangerschaft abbrechen, entfernen, abbrechen, abtreiben, verwerfen, abgehen
abort	N	abbruch, abort
gabby	A	geschwätzig, schwatzhaft
refine	V	raffinieren, reinigen, veredeln, verfeinern, verbessern, ausformen, kultivieren, bilden
manhandle	V	grob behandeln, hieven, unsanft behandeln
cultivate	V	kultivieren, bauen, bebauen, anbauen, bearbeiten, ausbauen, heranziehen, ausbilden, züchten, pflegen
infantile	A	kindisch, infantil
fortunately	ADV	glücklicherweise, glück: zum glück
sandstone	A	sandstein-, sandstein: aus sandstein
sandstone	N	sandstein
interrogative	A	fragend, interrogativ
soporific	A	einschläfernd
soporific	N	schlafmittel
gaping	A	klaffend, gähnend, geöffnet, weit aufgesperrt, gaffend, staunend
gaping	N	gafferei
bawd	N	kuppelmutter, bordellwirtin, puffmutter
extinguisher	N	feuerlöscher, löscher, löschgerät
superintend	V	beaufsichtigen
sacrifice	V	opfern, aufopfern, hingeben
sacrifice	N	opfer, opfergabe, opferung, verzicht
typewriting	N	maschinenschreiben, maschineschreiben
southern	A	südlich, süd-, südländisch
unobtrusive	A	unauffällig, unaufdringlich, zurückhaltend
diva	N	diva
castling	N	rochade
hotplate	N	herdplatte, kocher
annotation	N	anmerkung
seabird	N	seevogel
prosthetics	N	prothetik
automatically	ADV	automatisch, gewohnheitsmäßig
fortuitously	ADV	zufällig
primula	N	primel
sailfish	N	fächerfisch
genteel	A	vornehm, elegant
goldfinch	N	stieglitz, distelfink, amerikanischer fink
caryatid	N	karyatide
trifle	V	scherzen, tändeln
trifle	N	kleinigkeit, lappalie, nichtigkeit, nichts, bagatelle
dangerousness	N	gefährlichkeit, verfänglichkeit
